set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,db_set_code_other,db_set_name_other,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,913df645-35c6-45c7-a5f9-5c7aa30be05b,SV33,Kartana,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,e8d7a18b-de6d-412f-9984-73fff38de47e,SV35,Kirlia,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,975eee5b-8b61-4812-ab63-42809f2aaf5a,SV40,Garchomp,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,24d6dd39-426b-4601-af21-d0a273c850f2,SV41,Eevee,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,2298f3b2-de0e-4e6c-8d86-add835ba6a71,SV42,Swablu,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,833b0c02-300c-46b4-8de0-585b7ba078c0,SV43,Noibat,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,5d8a1278-e6c0-43a0-82e9-7d794ce454b0,SV7,Charmeleon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,c67f6ad1-bb91-4586-96bc-3603a9896dab,SV47,Decidueye-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,8468ccf2-7b39-4f20-8458-08a8a95910de,SV48,Golisopod-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,a30d2e8c-c1c2-4f9a-9e1d-af5f5fab96dd,SV49,Charizard-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,eb907804-17d9-47d2-a847-0d52eb2b6a21,SV58,Xurkitree-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,92631c0e-a21d-4da8-bd11-2fd6331def42,SV50,Ho-Oh-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,d8a9ee5e-86d4-49ce-9b99-4f28b27afce7,SV51,Reshiram-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,309ef257-6790-4696-92c3-fef102ea2c37,SV52,Turtonator-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,46a51771-4647-4ab3-8b63-378354fe7091,SV53,Alolan Ninetales-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,442b2349-86ed-47db-93c5-847f82721a0c,SV54,Articuno-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,241bacbd-6da9-41cb-b439-00baa390e873,SV56,Greninja-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,9155fa19-059c-4e67-a6d3-446010ff70e6,SV57,Electrode-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,48b57577-d905-4db9-a52d-3d3eccf1c95a,SV6,Charmander,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,98075db4-b23e-4480-a885-140b8c0d0889,SV60,Espeon-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,2f952506-3079-461e-a8bf-1a7a5a462178,SV61,Banette-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,ec806328-e6b3-422b-be87-46a02a53b46b,SV63,Naganadel-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,4eada09d-37c8-4737-86bc-2cfa031e2e9d,SV64,Lucario-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,3f42c115-cbfd-41c3-97e8-4c842e368290,SV65,Zygarde-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,4aab616b-665a-45a5-8723-0fdc1fec3699,SV79,Silvally-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,fbc60aa6-392f-49d2-ab2e-29c0b5abdf3e,SV86,Lady,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,6ec7f330-111b-4e29-8e9a-58d70edd32c1,SV87,Aether Paradise Conservation Area,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,75bc2031-a736-481e-a9de-05545235e2d4,SV88,Brooklet Hill,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,91c1fc37-8c7d-4c8a-ba34-02a534835e1b,SV66,Lycanroc-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,30bc68d4-7499-44a9-bcc7-bc9cd946d8e3,SV67,Lycanroc-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,04d27ec2-2e64-4a5e-8090-67ec2a86bd2d,SV68,Buzzwole-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,e617dfe4-9afc-4957-8e74-a341a478f4c3,SV69,Umbreon-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,073531ba-2acf-4bfd-a29b-4310a9213d8c,SV70,Darkrai-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,25b238ca-6126-4219-b753-7402dcb4f540,SV72,Scizor-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,05d47a85-c4f0-4fc4-b39d-152d7f2ccb05,SV73,Kartana-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,ac36beb4-40fe-4211-9dc4-233edb83075b,SV74,Stakataka-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,044ca864-07da-432b-b26c-da023fa849d0,SV75,Gardevoir-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,352133b8-82bb-40ff-b869-63848841e488,SV77,Altaria-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,6428152f-3db7-4302-8f48-3e5bda084c3c,SV78,Noivern-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,2ad94921-c1cf-44bc-a90b-2d8c4434575e,SV80,Drampa-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,f9141c11-8037-4a5c-926a-7463782c8d39,SV91,Tapu Bulu-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,5426816d-4502-4590-ae7f-2d67bed5c67b,SV92,Tapu Fini-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,df9e1d11-5de6-411e-b436-a4e20cffbedb,SV93,Tapu Koko-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sma,Yellow A Alternate,HIF,Hidden Fates,https://bulbapedia.bulbagarden.net/wiki/Hidden_Fates_%28TCG%29,c4a2c879-9de9-4c22-8403-f9f4cc3f60c1,SV94,Tapu Lele-GX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e4667308-229b-4167-b9fe-bec8c442dfca,132,Venipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6e133ffb-87ad-4513-b47b-ed6cb9bc1549,007,Lilligant,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a102c846-f641-4146-a4ee-816d576a61d7,014,Darmanitan,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,26472090-80b2-4889-907d-f67a12528c28,022,Tirtouga,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f3996c3c-547d-4947-b341-ececd9263b34,025,Cubchoo,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,009c2ba2-ada0-45d0-9463-4db89dfa9e0b,030,Tynamo,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,426a26a3-a3e5-469b-ad7e-59c22c8875f1,037,Solosis,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,eff30d87-a34f-4dd3-9c9a-921c0d87a97a,051,Dwebble,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0ff24bac-1609-46cb-8aab-6de8d00e8297,054,Venipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3978bdbf-e1cd-43d8-ad79-d42ab05a6888,058,Krokorok,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1c17bf62-5bcf-4d14-b8ea-1bf8c3971db0,065,Bisharp,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e7ea93ff-133e-4435-8b93-9a005a56ffb1,074,Audino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a5c175da-503a-46f5-98c7-ea45487e0944,079,Air Balloon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,de8ce693-1055-4b8e-91fe-2a6a2ab07973,083,N's Plan,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,fe847f0f-f96e-47e7-a005-c75f0aecc1a9,087,Snivy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,84847026-b9f6-4d80-854e-6c28124cb5c3,095,Foongus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2032cc03-d65b-417c-a610-c44af49bd1e5,103,Tympole,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1cd78a1a-8101-4bd0-bbe9-b35069b29680,110,Beartic,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,df253629-dee1-45c8-b3a3-3e8f23384d2e,112,Emolga,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,7297d68f-4d8a-480f-8279-ffa35ffb5ff0,116,Munna,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,bb260782-3b70-45ae-8253-8c17e9136e13,119,Duosion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,96f0a3b0-f868-4990-8533-d15aa46c401b,124,Drilbur,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,bdb7d256-b30e-4802-90b3-a21bec7697c6,130,Crustle,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,60feea4f-15dc-4c58-b307-a6b44353f020,136,Krokorok,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,06dbc0df-e70c-43de-8da2-3b19b5600007,146,Fraxure,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,10ddf626-22d2-4f9f-a862-79c97a93fd88,153,Cinccino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c79a4d1b-e84a-47ed-b280-cb2661530bcd,156,Serperior ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8b0f643f-5121-4bef-8a8d-dd7765452ad7,160,Excadrill ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,126c9b97-eb91-4403-b033-b619a167406d,164,Serperior ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,24b13813-e320-4960-80dd-5e1068ba0af7,168,Excadrill ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5ac401e6-f7bd-42ba-9b74-b40f03de6c33,170,N's Plan,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2b156eeb-714b-4e36-8b2b-c7bc68fa8fb4,015,Larvesta,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,90cdfa0b-e08d-451b-8f72-d656f8697afe,039,Reuniclus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a9fae11b-cebe-4039-8939-e0f515b87c2e,046,Excadrill ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0c6018aa-8c3e-4dd1-a77c-2d46aa59baf6,068,Axew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9aec2c6a-28be-48f4-a1f5-567957239dd1,104,Palpitoad,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6b431b29-ecd5-4111-a8e0-f641e38d05f7,126,Gurdurr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2b431ed1-42f8-430e-8908-9009d30c8956,148,Pidove,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,478c7fa1-2e9c-41b2-b08d-4b12e550ae90,169,Genesect ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5ef737d6-b79f-4aa4-a8c5-fc0c88d5ac86,001,Snivy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2a26ec1b-6922-46f1-8377-a8800145d497,002,Servine,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b700aa99-ed21-472f-9fd0-f985f048bfa1,005,Simisage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f710cb27-e99f-48a7-b2eb-baea2d4b4a96,004,Pansage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,32e9240c-cc45-41a2-8b39-fb74eea0f583,006,Petilil,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a5af061a-bf0e-41c7-a42c-e078659f22a3,003,Serperior ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,de86d180-a4d9-49ed-880a-c431c518843a,012,Victini,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1f5dd011-13ae-48e7-a125-520db748a61b,017,Panpour,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,aec9e787-5549-4504-b239-fdb7c4283e36,019,Tympole,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,88ca5391-fc7e-46fa-9855-08aeb371b434,008,Maractus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,93819605-7abe-4a19-827b-4b8f2a8e9960,013,Darumaka,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2a049fb9-f0f8-438f-899a-5478146d528a,016,Volcarona,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,44d254ab-da02-4cc5-b81c-d1ef5545b61a,027,Cryogonal,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3785b7d9-fce0-47aa-a2ec-51cd0305a10e,009,Karrablast,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
