set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,f33f97f7-31f6-4de3-8888-41aa4f61acb4,XY27,Champions Festival,,XY27,Champions Festival [Champion],XY Black Star Promos,2014 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,25a7e282-cbbf-45ed-8dc6-405ce028d09e,XY35,M Metagross-EX,,XY35,Metagross EX,XY Black Star Promos,Mega Metagross-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,a8b51a1d-6470-46e6-8339-078e85beb3eb,XY44,M Diancie-EX,,XY44,Diancie EX,XY Black Star Promos,Mega Diancie-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,0259c3c5-97ca-4d3a-bfcf-78a434b07f33,XY63,M Absol-EX,,XY63,Absol EX,XY Black Star Promos,Mega Absol-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,b63dbed6-96c5-4865-8df5-89630a8e9d9e,XY86,M Blaziken-EX,,XY86,Blaziken EX,XY Black Star Promos,},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,cd1e8985-0c07-4eb7-aef2-ef5115885dd3,XY87,M Swampert-EX,,XY87,Swampert EX,XY Black Star Promos,},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Top Thirty-Two],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Top Sixteen],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Quarter Finalist],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Semi-Finalist],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Finalist],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c30bcfc5-c1e1-4129-9261-301300a4833f,XY91,Champions Festival,,XY91,Champions Festival [Champion],XY Black Star Promos,2015 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,3673b751-e636-46d2-8f38-5a833d2d78c4,XY98,M Aerodactyl-EX,,XY98,Aerodactyl EX,XY Black Star Promos,Mega Aerodactyl-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,b301e859-ad1f-4165-9a85-917fc4adac13,XY104,M Mawile-EX,,XY104,Mawile EX,XY Black Star Promos,Mega Mawile-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,a95a16c9-a596-4653-a0f7-73d77e05a43e,XY158,M Beedrill-EX,,XY158,Beedrill EX,XY Black Star Promos,Mega Beedrill-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,9779f635-e164-4504-ace4-0c47da41d7b3,XY166,M Gengar-EX,,XY166,Gengar EX,XY Black Star Promos,Collector Chest 2016},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,c5de5381-75a7-4012-82d5-2c607c4bf4e5,XY168,M Garchomp-EX,,XY168,Garchomp EX,XY Black Star Promos,Mega Garchomp-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,44481dee-c135-4b27-8890-d994f461fefc,XY171,M Salamence-EX,,XY171,Salamence EX,XY Black Star Promos,Mega Salamence-EX Premium Collection},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Top Thirty-Two],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Top Sixteen],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Quarter Finalist],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Semi-Finalist],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Finalist],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,173cb0eb-c65d-42b6-ba2d-c52f86e55e06,XY176,Champions Festival,,XY176,Champions Festival [Champion],XY Black Star Promos,2016 World Championships},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,2170847e-7ce9-482c-ac4f-02122ba3538b,XY198a,M Camerupt-EX,,XY198a,Camerupt EX,XY Black Star Promos,},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,bf6e9262-f055-4800-a899-76e64458629a,XY200,M Sharpedo-EX,,XY200,Sharpedo EX,XY Black Star Promos,},same_set_same_number_different_name
xyp,XY Black Star Promos,PR-XY,XY Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/XY_Black_Star_Promos_%28TCG%29,2928d70e-b3ff-4c8e-914f-a361cff27396,XY200a,M Sharpedo-EX,XYa,XY200a,Sharpedo EX,XY Black Star Promos,},same_set_same_number_different_name
