set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
A3,Celestial Guardians,,8f7a27e4-7d20-4762-9cde-ac9b7fe636fe,018,Bounsweet,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,f337691d-d588-4c8a-bf50-6295fdfa8931,001,Exeggcute,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,09dc53a2-6501-4246-968e-d846d841301e,010,Rowlet,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d649c0f5-e9f1-49e4-90ce-8382a45b8faa,012,Decidueye ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,150ffb31-a1fd-4147-8f51-8ef7cf4778eb,002,Alolan Exeggutor,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c03f425e-2ca6-4e6e-93d5-0a416f5715be,004,Masquerain,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,dd93971d-e263-461d-b967-57717a283fcc,006,Karrablast,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,26868204-538f-46b2-81c2-0358e883a60b,007,Phantump,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,4cc4b01c-4f37-4193-bb56-2b66f57555f9,008,Trevenant,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5cd92b66-d2b9-445d-9fa3-407c118601e4,015,Lurantis,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5e662726-0f27-4f22-8ded-620cf8b1a458,017,Shiinotic,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,89b94869-d773-48ad-bc28-7995aa5a5c33,020,Tsareena,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6c123ba1-ea36-4a5e-83fe-36348f7ec85d,022,Golisopod,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,02d4a632-6190-4dbe-b357-8458398af885,049,Crabominable ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,7e11c03d-9512-4e43-b4c8-3a8ebc372b6b,024,Tapu Bulu,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ae44faa3-b287-4ea1-b6ae-9c2e686e3bd8,030,Litten,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,09d6948b-8c31-4099-a2b1-24eb6b7dbe54,035,Salandit,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,687c0f9b-f4b3-4563-ba9d-00a7f9f8cb02,037,Turtonator,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0c8be9e9-082a-44c5-a0ca-629bbcd1b8b6,027,Alolan Marowak,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,46232ff2-a80e-4741-ae13-68cfd4717b55,031,Litten,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,f3c2a305-d43a-479d-a4d9-33a48e569a1f,041,Alolan Ninetales,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,af21a9f5-8a5a-4500-afec-170685116c35,032,Torracat,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c699b327-4efb-42e0-bf9a-daa970d759d4,034,Oricorio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c378084a-1e71-4634-b3fb-84375837847e,036,Salazzle,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,b5861452-f2d5-4c53-8ab1-0b537c8c3809,038,Alolan Sandshrew,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e527533a-e533-4876-8bfe-a4f42244befe,046,Popplio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e1fe158a-7531-4af2-bf5c-83a9cf54b506,039,Alolan Sandslash,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0d4e918d-291d-418b-9b31-838d5f70dd0c,043,Cloyster,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5300f15b-c8db-43da-b74b-c2c7e08c0d21,044,Lapras,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6b3a7199-081c-46cd-b331-64bf94507f29,045,Popplio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,379209fc-c12b-41a0-bd8e-ac3ae326d487,048,Primarina,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,f2f17358-103e-4019-a7e6-a7e6bb096869,053,Araquanid,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,f2ab651a-1cf6-4d8e-92bc-42b176183d1e,056,Tapu Fini,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,480472d3-c37c-4e62-a213-78d4c03bcd53,058,Alolan Raichu ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,83e69267-4d8c-4b3c-ac92-d8a8737d1567,065,Vikavolt,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,68340ec2-5a24-48f7-af3e-570d46ae031e,066,Oricorio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,a0469d0d-61ee-423b-8197-92ae3b7c608e,054,Pyukumuku,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,a8411baf-94ae-4bbe-802f-3ef23b1ce9d7,057,Pikachu,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ba9deb2e-ae91-4ae6-89fb-3d5646480c08,059,Alolan Geodude,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e6451728-a7c6-4a36-9a8c-8f8061eb9978,102,Mudbray,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,67d554fb-79ce-45f3-8ebc-41292855e622,105,Minior,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0fcbd9b3-01db-46c9-82d7-0b9f618201ff,060,Alolan Graveler,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,346c999f-996a-43f8-8f38-dc5dcf9d6f59,061,Alolan Golem,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,06fa7215-5196-463b-8244-a13f5ec35c19,063,Heliolisk,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6fb68e71-bdc6-49e9-8413-da57ebbf87c1,072,Grumpig,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,13be1db2-b323-4249-9e96-ec312639b05b,080,Comfey,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,32d31249-c677-4b0e-94c9-87b5406a6a9e,085,Cosmog,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d6907ee4-6871-4b7d-b0de-692a76bc16a0,094,Timburr,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ae76d002-3d33-4096-9d2b-38bf4f683ac0,064,Charjabug,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,329c5036-87b1-449c-a291-aa5be48d053c,071,Spoink,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,506504c9-8afa-4919-92cd-4f4823e1b472,076,Oricorio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,8430f632-61f9-4f94-83cd-84f9d9e238f9,078,Cutiefly,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,52a53a5a-8535-4813-bbf6-f21d28dfaf4e,081,Sandygast,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5318f0a7-f520-4478-9f02-c8e4ecb1e320,067,Togedemaru,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,07e868f0-db1b-4391-9147-cad7b91ca66d,068,Tapu Koko,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,7c90593c-cc19-4643-98bd-9bb7b2fa7ef1,069,Mr. Mime,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,1a70396f-0151-46df-b124-9a02479c99aa,075,Banette,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c5915637-c5cb-48be-ae9c-cd0ac1ad4951,079,Ribombee,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e2392c92-ecaf-40a5-a3a9-7ab19b85f193,082,Palossand,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,22e0e973-0e4a-439a-824e-4555a2eaea0e,088,Necrozma,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0a424bed-58ef-469f-8353-facb877f8319,093,Drilbur,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0703890d-d9a6-470f-97f8-dded356bed60,083,Mimikyu,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d38f304c-2aea-477d-a884-c11a17b02c48,087,Lunala ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0996c014-6341-4a5a-8c6a-30a79c176605,090,Makuhita,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,2022cbaa-eb55-43b4-9ca0-de18d4510425,091,Hariyama,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,a7205479-e76e-4d9c-94a1-aabf3d4fdfa0,097,Crabrawler,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,9b00459f-8333-424e-95d4-533bbaab9a06,086,Cosmoem,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,aa4a8109-321f-4eb7-a3fd-aeaa5b462db4,089,Cubone,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,8585b497-ff92-406b-98bc-b2c9a25bb8ab,095,Gurdurr,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,333d3239-cdb3-4768-9244-1b939100f78b,098,Rockruff,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c49e80d4-0719-4a82-a3e5-8f312edbcc09,101,Lycanroc,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,24d9bea9-5806-474e-a82e-3306af9859c6,096,Conkeldurr,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,b2a8874b-8e7b-4c79-9162-79c1d74263eb,099,Rockruff,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,de3dc0ca-514b-41f4-9c55-b73ece72dc75,109,Alolan Persian,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ced9e661-a7fd-47bc-801a-12cd96e0c0d1,103,Mudsdale,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6b6ac1c3-0925-427c-b505-19c6ee25d813,108,Alolan Meowth,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6c022c65-334b-4123-9189-e3dcb7f3434d,111,Alolan Muk ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,2c8b57fb-9e31-480d-ab73-b8eef56507d7,118,Alolan Dugtrio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,a3611937-c59e-4f3f-9f42-318c9d6ce4e9,121,Klefki,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,4a392930-e1df-417f-b681-79c810b5919b,104,Passimian ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,22f8a8ac-f4e6-47f7-b0e1-ed5bc34e1ca1,107,Alolan Raticate,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0c9c3736-9155-4a0f-b03b-57c6b7c65dae,113,Trubbish,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,97714619-afdd-4290-aa33-d3669e923988,116,Toxapex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5bfa3502-a632-4d4b-82c9-974fae9da362,117,Alolan Diglett,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,7de5258a-7f3f-4db2-9e12-d9fa1a9d61de,112,Absol,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e7c68139-c62f-4824-8d76-ea97c0863071,115,Mareanie,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,eb255f1b-a778-4dbd-b8dd-bb8a036ba5d3,119,Excadrill,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,3cb13ffc-b2e0-424d-88ab-e27e96426099,128,Tauros,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,7978e762-f1e5-4b5e-be63-feda7ae38bb8,120,Escavalier,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,29c15d2f-c3c5-4675-9c0f-343d60f9ee81,123,Magearna,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,60b8d6cb-aafa-443a-899c-174f7ba379e8,124,Drampa,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d32b8475-7aa6-44cc-a9dd-15ba205b2b9a,127,Kommo-o,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,174cb31c-96ee-4fc2-ab86-76376f3d0a97,136,Yungoos,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,4e7ebaee-de96-4440-9779-9d16bab24560,132,Hawlucha,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0846ec75-6dcc-461c-9cb3-6c1246fc7abc,133,Pikipek,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e4f1b3fe-e910-40b5-a22b-7bcac2c26c68,137,Gumshoos,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,37c5a57d-8ab4-4793-ae53-2c3a334fd941,146,Poison Barb,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5d7fdb67-991c-49bc-8729-cc85a92fe886,153,Sophocles,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d313c227-1c45-4f0d-aa7e-33632521d542,135,Toucannon,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,03a0f9ef-c74b-4ec4-9a05-ec5b700240b4,140,Oranguru,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5425c208-3c00-414b-be89-684ea7208d6b,141,Komala,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,db65ecbf-a9dc-4043-bf2b-824975605956,147,Leaf Cape,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,24531739-1248-41dc-a9fb-2f65739d32ee,139,Bewear,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,01a59a27-243b-4d71-84d2-34d82a9c402b,145,Rotom Dex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,b6be5c1d-7200-49bb-b5e6-b67df306e8b0,152,Lana,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,3999a57d-54dc-468d-b2e0-3f8e2f14c9af,157,Morelull,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,19482a6e-9a85-437a-9d53-ee0ecd4337bc,162,Alolan Vulpix,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c7e6e23d-5849-4e2c-b631-8853909e98f0,156,Alolan Exeggutor,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,404e9fff-7b27-46b5-b480-fc4278921e78,158,Tsareena,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,b5355abb-1f21-47d7-b326-75c75a486e46,163,Pyukumuku,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e5087f09-1096-4000-bdbb-ef95d5eca97e,185,Alolan Raichu ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,11e9d331-0d3c-4155-b4bb-dec5a1c69c69,161,Turtonator,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,16e4c4af-6634-4d83-aaa5-a48de213954e,167,Cutiefly,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,2a73c4ba-1fad-49cc-a6d1-bfa33fd4a6eb,168,Comfey,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,2e74642b-ff9a-4501-8d0b-3b559bc51796,171,Cosmog,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c26173d4-5ca2-465b-8109-5842f07b0af9,165,Oricorio,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,67d900c5-5f18-4369-a970-0aee6df8cd10,169,Sandygast,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c625597a-b37f-49ca-ae8b-9bdc83bf009c,178,Bewear,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,6e1d4ba4-b29b-4b31-aef2-38c7a04c140b,182,Incineroar ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5b2b5d35-dcd7-44f7-9199-da7fce7a0889,187,Passimian ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,c3d723fa-351d-4094-8ca2-ca8c4a496400,170,Tapu Lele,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e86e9b22-3322-4c33-b9e4-1b24eec224ac,174,Minior,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,21520205-47b6-49cd-a603-d53d5ce394cb,179,Komala,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,2fbddb25-58f0-4b3f-a60e-d88c56b12e6e,180,Decidueye ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0db2bfc9-333e-407a-8405-58c638cff865,183,Crabominable ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,7aa89379-e9cb-42cd-9b93-b11837066e0d,173,Mudsdale,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0ce380f2-f945-4d76-8328-13452225d646,175,Magearna,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,be94e1e8-4158-46c5-a381-78079fe86141,177,Pikipek,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ad4f4c6c-804e-4668-80ef-80dd53b11ee0,186,Lunala ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,03c71df5-3f0b-4a53-a99b-99ae71708d90,190,Acerola,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,d3351406-8ed4-4ee4-a39b-2219d049b9f4,188,Alolan Muk ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,3c8d140a-0a9d-4183-a640-6cabf105dc8f,191,Ilima,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,4fe8f1a0-afb4-436a-a9ef-3d44a48fe411,192,Kiawe,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,34d96dda-a21f-40c1-8fde-6f12ff71fef2,193,Guzma,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,923efbb5-7a2b-4108-85f7-080ce395de36,199,Dhelmise ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,cb880157-a4f3-4a69-b4e8-9068e49067f2,198,Decidueye ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,a9844a6f-0949-4d10-b650-b8cb54ed405b,202,Wishiwashi ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,09fffe5f-3e23-455c-a010-83c204675316,204,Lunala ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0abc9cb3-f705-4461-a60a-cd49fee9782d,205,Passimian ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,186314cb-7e31-4f38-8e0d-0877c54d42df,211,Ivysaur,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ff3ad622-7c95-4569-9728-75b5897e205e,200,Incineroar ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,9f51fbcd-c348-4a80-b122-7f9e39aa06ca,203,Alolan Raichu ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,50c744e7-d43a-40a3-be06-bd65ce0ec03a,208,Guzma,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0aed6da5-6dd4-474c-874d-5c3bbd9b567e,210,Bulbasaur,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,0732d941-541b-459d-872a-00052b7d4937,212,Venusaur,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,5c8cc96e-c5ae-478c-988a-a6bd261d5b9f,207,Solgaleo ex,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,ad333971-10e2-45ef-b6d4-43460192ad9c,216,Wartortle,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,f66628f3-26b6-400b-a9bd-ab306e037749,220,Gastly,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,e8928571-9843-4452-9844-bbeeec856136,221,Haunter,base,domain_not_comparable,digital_only_excluded
A3,Celestial Guardians,,95972641-4533-4879-94a4-cbdf0cc7fff3,227,Marowak,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,88a1384e-4f65-48db-b792-1dccba9d7d59,044,Sableye,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,252f2e44-f439-4fd9-80d8-8dba4abddc21,038,Barboach,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,d4046012-35b1-4761-ace8-f6495eec7b1f,085,Hau,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,55c8a59d-18cb-4db8-92bd-869f634e7bde,009,Flareon ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,7eea6165-6b65-4130-8e44-c211d8ff303a,103,Moltres ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,cc66403d-7658-4111-a171-dcccf1e9e498,004,Steenee,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,7ab63fd6-4d9b-4ade-a43c-04b2c58136af,007,Appletun,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,07b8150f-38f8-42ca-9cc8-28505acc3cd0,008,Flareon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,faa22a61-7b46-4be7-9c8c-b40aa434920d,011,Litten,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,38ffa26d-6dcd-4640-aa03-04761afc060d,013,Incineroar,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,3df0d914-f703-4fef-96c6-a46a8c999244,016,Vaporeon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,37c81943-1fc3-4239-b59d-a0f87d4b623e,017,Glaceon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,7e2cbec4-2ba2-4ceb-af4b-989bb95238c4,002,Leafeon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,0d62af88-d0f1-441a-97eb-dec3014b38f6,006,Applin,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,e5109835-cd34-4b18-a82d-414bf3ca67a1,010,Torkoal,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,f0650398-4209-4069-bc72-471e4da9f2f1,014,Salandit,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,885348db-79f0-44c0-86f3-c2bb0ea9569b,021,Alomomola,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,41610211-030f-4dff-8206-6aa792ff6a33,023,Brionne,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,6268f3da-c19b-48b0-89d8-3b7b88cd510c,027,Galvantula,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,79187f92-0590-4f15-a779-326e4345bb27,030,Swoobat,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,ac0115c1-420b-4411-b0b1-e963b92129d0,034,Sylveon ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,c8b9f2a1-1d4b-4942-82e6-163dad4750fa,037,Alcremie,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,1bc52a36-1625-4a97-a6ba-17754198eeff,041,Mienshao,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,b61732f6-6efc-40ce-b849-d310e0bba87a,045,Purrloin,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,74deeb25-d189-4d3a-b468-019c0f029321,049,Meltan,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,7f932e13-9fe8-4c7b-8267-590f6c73e5be,052,Dragonair,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,c1c09d47-923c-4a1f-ba90-e4842d4ea9ee,055,Eevee,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,639347d8-5bc7-43ef-ba40-3e2e34772f52,060,Chatot,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,7cf041b3-f51f-413b-955b-1ad392c2b0f8,064,Skwovet,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,f344b287-3b77-4687-8b97-1b7001b82290,067,Leftovers,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,06072dc1-875e-4004-84dc-5a06c152de58,069,Penny,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,744c825e-832f-4a30-b2c6-069fe048fa88,073,Glaceon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,76a2fa43-5ef6-4f41-8ad4-ef97cb24adc2,074,Jolteon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,b760e09a-967f-4f98-a8fe-5f4864916194,078,Eevee,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,5a6ef09f-6b5a-4a60-8c38-89e59cb58d4a,081,Sylveon ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,0a4008de-1e33-44de-b317-0a741ce66145,089,Sylveon ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,bfda1e1e-e8c2-4966-9668-a74f01d7bfb1,093,Pinsir,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,e6a6b2af-6925-4aec-9e32-ee6c0c667257,097,Ralts,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,e4164830-e739-4ab2-9678-c34c6096cbf3,101,Arbok,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,e2db4442-c07d-4c65-b3f5-f3d879713e2a,104,Articuno ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,3194b282-8903-4379-ae56-549665c5b7b0,107,Eevee Bag,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,e0234287-02a4-413c-b110-815e27fcefeb,019,Vanillish,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,d3661c1a-2a28-454e-bb5f-3329ad561c24,020,Vanilluxe,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,3948393b-6eea-46ae-8ea7-c0cce2667021,022,Popplio,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,84393b2c-0bd1-4c1c-ac22-1d4ae5e20a5a,024,Primarina ex,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,a8741020-b4ac-4726-b2c0-3e786e908bff,025,Jolteon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,24d6a7d5-3fe5-4003-935d-8de5d01076aa,026,Joltik,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,8c11bb02-ecec-4610-bdc7-fbce0faadab8,028,Espeon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,9742628e-c733-454d-b46a-f1c11cf1ca6f,029,Woobat,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,2e559aa7-239a-4162-a53c-b879880b0886,031,Swirlix,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,892cb95c-bc4a-4054-be5a-4adf73b109d8,033,Sylveon,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,96c8ffcb-7acb-40f2-b900-af1893026cc1,035,Mimikyu,base,domain_not_comparable,digital_only_excluded
A3b,Eevee Grove,,692c3e5d-ffb0-4607-9d95-03038412ad3e,040,Mienfoo,base,domain_not_comparable,digital_only_excluded
