set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,reason
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b81cfda6-5dbd-4066-bbc9-da49f35dca15,048,Gigalith,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,83574c08-a6c4-4214-a808-b74d00eac208,025,Ducklett,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,83450c41-6e0a-41b7-ba13-d0fd10651a79,030,Keldeo ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,7d2b88ac-3afe-44f7-9284-d67a6c384843,031,Blitzle,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c7847822-ea49-4be1-a790-51324ec80c93,033,Joltik,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f2c408e9-f8d0-4454-bfa5-85a01cd096ff,026,Swanna,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,4867deed-7253-4f58-b45b-5287f7a10b1a,029,Vanilluxe,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9ac1e661-18cd-4850-a031-c2a9e26514c7,035,Stunfisk,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,33e004ea-68e7-488f-8c5d-66b6d093cb3d,038,Sigilyph,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5d493e4c-f34f-4897-8c87-17ddba5f118a,034,Galvantula,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,dc10619f-971c-4538-a5ce-63bb06efe5d1,036,Woobat,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6545021e-d65d-4d2e-9f62-44699054161d,043,Gothitelle,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d7ff0cdb-3b56-4b89-8b14-448f1cd5347d,044,Frillish,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2b339996-9de1-4e0e-ba9a-b5c2baeed3ff,039,Yamask,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a6e6df8b-2bb9-4f58-bb71-cabea6c68503,040,Cofagrigus,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,64069d46-f6ff-47b6-ba18-27befaff8898,042,Gothorita,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f57dfee6-cc8c-4469-8f54-7010b6a9283c,054,Terrakion,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1635d2d2-7143-4456-afe7-3bac471b88d2,047,Boldore,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1836bcec-5988-45c6-b3b0-f77d941bd2c2,049,Sawk,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c9f630b2-2323-4934-b1a0-2df0c1fbd149,051,Archeops,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0691c05e-61c4-4a13-b2e8-bf096374ce2a,053,Mienshao,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,01137247-888b-4b6c-b711-a62c68fd7768,050,Archen,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,58763e0f-4d1a-4b53-b92f-1737bd687404,056,Liepard,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,7ef73800-ff7a-4977-af9a-a9075eb874b0,057,Scraggy,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5e8b923f-1204-436d-9a6a-5df34470cf56,058,Scrafty,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,08a4310b-f142-4473-808e-b60508941eac,059,Trubbish,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,39fcb60e-2611-43fa-b375-73a64aa45ebd,061,Zorua,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6d5ec4be-b9ff-4ced-bb51-8afaa1d7a2a6,064,Mandibuzz,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,111347da-6b63-466f-95f6-79d60d912b47,060,Garbodor,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f2159eb0-bb05-4a76-b8c2-c3a1f8050940,062,Zoroark,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,738a1c9c-a866-48b4-8de1-f836885c3273,069,Ferrothorn,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,7a9e55ae-7348-4fb1-a945-f99c3736edbb,071,Druddigon,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,efd3b6c7-5b8b-4eef-a1db-280f7f564f6f,065,Deino,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0ee44457-bdd7-4c32-9683-f5f264773737,073,Watchog,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5323fa9a-cca2-4d7d-a309-e79cd836b730,074,Lillipup,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,00f9f71b-31fb-4b4d-8bd5-bef5ec5e7654,075,Herdier,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a676d471-d5f1-43ee-a305-7fa5b866cdf9,066,Zweilous,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,44f25f69-3540-4e41-b9b9-ade3a1b776b6,068,Ferroseed,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,69428a2a-0d7f-4563-bb1c-6e4d941fe02a,070,Durant,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2bd65a24-650a-4e1d-a7a4-003455127ca5,077,Bouffalant ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,dfcd20ba-e35d-4527-b463-49e6f73aedd5,078,Tornadus,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,be0acc29-1129-4905-9feb-6e5a3f93c3a5,082,Energy Retrieval,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,4367816a-c111-4bd3-b814-7723fba9f8ad,084,Hilda,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,46f6238d-0659-491f-91f9-8d48966555c1,087,Sewaddle,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,dfa19bb0-99ca-4df9-b5b2-f9002005ea3a,079,Antique Plume Fossil,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,58a3deab-4e48-4604-9b1d-9214238c5a61,088,Swadloon,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3d3eb56a-fc7a-4494-bf6b-0a4a3275c917,081,Cheren,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b552d8a1-3758-4bee-a589-ebbaff882b67,085,Tool Scrapper,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,4c8b4f51-5a06-4222-ba3b-680b9862233e,107,Samurott,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,cdc8b0c6-3fe8-4405-8ead-7b0e479b23e3,109,Ducklett,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,126388a4-c347-4b72-84f7-70545d03e11f,089,Leavanny,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,80b65367-2a34-438e-83b6-2f4044a41686,091,Deerling,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,93da9665-9fb9-44d7-b1ae-9517727d1188,092,Sawsbuck,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9a3c18dc-6a8c-421f-b148-927beda46760,093,Shelmet,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e1e021e8-d3e3-497c-a915-c0efdcbe93ed,097,Pignite,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f0227447-6210-402b-bad7-e5671ab73373,098,Emboar,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ec510520-4372-4e0b-b35d-219025a4861d,100,Simisear,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,125f9ac2-fdb6-4aa0-a478-f12de09cc731,101,Litwick,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,bf013d91-ccfc-4e7e-bf6e-ce39790e782a,102,Lampent,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,73b8a63c-56e3-42fa-8c40-978d23996945,111,Vanillite,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c4543a35-daca-450b-99f2-ae0f22afac1a,115,Zebstrika,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d9eb72d7-b624-476a-a1c3-c1eef30f43cd,117,Galvantula,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c5b4fa82-c959-4ae5-b3fe-d4bd94db35b5,104,Heatmor,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d0caf860-1962-4c48-bb82-df1f655976a3,106,Dewott,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,67d8518f-bf6a-4bed-ac54-3481358d4e0d,108,Basculin,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1d875fc4-4793-4b05-ae23-1271486b3765,128,Boldore,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c0783e72-e8fd-4408-9727-15cebdc49eb6,112,Vanillish,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0187d088-31e0-4ada-99cb-21c445cacfd7,114,Blitzle,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,05f95e11-7417-4f31-bfc7-133463b985d9,116,Joltik,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,45f7db5a-39a2-49ce-badc-b404ddda394e,118,Stunfisk,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,45b734ad-0f7d-4d79-90c6-0a6abd20a897,120,Swoobat,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,976b0cf6-ff32-40e5-b233-14d88f6298be,123,Cofagrigus,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ae738c70-a55c-43b0-813a-ad7cfe7b7952,124,Gothita,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a7a5da0d-a1c0-4789-87c2-c3377ea85133,121,Sigilyph,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,eb78e227-fb6a-4597-87e2-eb6b99776ba3,122,Yamask,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3fa4da82-f489-446e-a28c-f634dbfcb06b,125,Gothorita,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,651d731a-0ac0-446e-848c-616a212e2926,127,Roggenrola,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b77e0a1a-6700-42c8-a4b1-9dc69f40a346,130,Sawk,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,dde6bda8-e490-4256-8a06-ca080f3f6cdd,135,Terrakion,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8175ebae-bbee-4c2c-bd55-37a9b8aa93c0,138,Scraggy,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c810fe21-4038-4473-8459-baa1ad33b6a5,129,Gigalith,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,eac30443-70df-4108-badc-3ebd627d3161,132,Archeops,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8a882449-f0ec-4eed-95a3-f749b05cc70d,134,Mienshao,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,42569a13-678f-486a-b616-ec504c544663,136,Purrloin,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,582ec31e-0ba4-4bcf-ae89-87da3a8d37a1,139,Scrafty,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,167bcafe-7770-4335-a63d-263af4a58e03,140,Trubbish,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2e917e53-9e12-4f63-9bb7-6aca82c5ce43,145,Mandibuzz,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,042aa9c9-6cdd-4c80-a5c4-74423be6505c,142,Zorua,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8a232b15-73d7-48a5-966d-e871bb31d7bb,143,Zoroark,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a65de522-8b0e-4a24-8433-9e5fcaf7debb,150,Durant,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d62671ec-7cf0-4beb-a299-34a9b0327498,152,Patrat,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,328a3425-7fdf-4e0f-a51a-a24bb8ad927f,144,Vullaby,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f1bd94bf-8094-48ab-90d6-3620c2f50bee,147,Zweilous,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0f4c5e53-cb1c-4fb4-b73a-cd05e00e9aa0,156,Stoutland,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,95237c5a-60d5-4610-b93a-40ad7c07967f,149,Ferrothorn,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,bca1a15a-5006-4fc8-94b5-7b51b22d2db0,151,Druddigon,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,844dfbe9-d825-4b26-8f6e-12f9febdf5c2,154,Lillipup,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,44181f22-ee16-40b4-ad52-c62134cdeea9,157,Whimsicott ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6165f432-de56-4e51-acdc-1fc9ea033b70,158,Reshiram ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,11e064b5-5d78-498d-9566-7263eaf174f7,159,Keldeo ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,20c12a2d-5e31-41fa-b6ec-659b30507b84,160,Jellicent ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a5ed6bcc-19c6-42de-8a62-9413ab491414,163,Harlequin,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f2d2232c-bf97-436e-8a70-e2ddb31df231,164,Hilda,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,cec7f9fc-3316-49af-ba87-9d624100386b,171,Hilda,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c10aa254-6a67-4c53-981d-050818511289,166,Reshiram ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e162e6d8-7528-49d3-9b67-06c5528ef9e7,167,Keldeo ex,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,53e5f9e4-2ee4-4987-90b0-6b88a4081b44,172,Victini,,db_row_not_found_on_bulbapedia
sv10.5w,White Flare,WHT,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9d76c4f6-ca19-4137-aca0-c66a7600ac29,170,Bouffalant ex,,db_row_not_found_on_bulbapedia
