"table","id","name","number","set_code","tried_1","tried_2","tried_3"
"card_prints","eabb5b40-b586-4568-a1a2-5ba3b28b4acd","Meditite","9","2015xy","https://assets.tcgdex.net/en/xy/2015xy/9/high.png","https://assets.tcgdex.net/en/xy/2015xy/9/low.png","https://assets.tcgdex.net/en/xy/2015xy/9/high.webp"
"card_prints","73d9bfc1-2adb-41c4-98c8-9108f01d9933","Marill","10","2015xy","https://assets.tcgdex.net/en/xy/2015xy/10/high.png","https://assets.tcgdex.net/en/xy/2015xy/10/low.png","https://assets.tcgdex.net/en/xy/2015xy/10/high.webp"
"card_prints","661bec40-4e0d-40cc-9b09-db96255e5d2f","Zigzagoon","11","2015xy","https://assets.tcgdex.net/en/xy/2015xy/11/high.png","https://assets.tcgdex.net/en/xy/2015xy/11/low.png","https://assets.tcgdex.net/en/xy/2015xy/11/high.webp"
"card_prints","78004078-d9af-42a5-9fe3-ea2b14dad845","Skitty","12","2015xy","https://assets.tcgdex.net/en/xy/2015xy/12/high.png","https://assets.tcgdex.net/en/xy/2015xy/12/low.png","https://assets.tcgdex.net/en/xy/2015xy/12/high.webp"
"card_prints","48633ebb-03ef-4965-8b95-d49f7e93e65b","Alolan Raichu","30","tk","https://assets.tcgdex.net/en/tk/tk/30/high.png","https://assets.tcgdex.net/en/tk/tk/30/low.png","https://assets.tcgdex.net/en/tk/tk/30/high.webp"
"card_prints","e0e074b5-4223-4d9a-bdc5-d162fc04c8e2","Vulpix","1","2016xy","https://assets.tcgdex.net/en/xy/2016xy/1/high.png","https://assets.tcgdex.net/en/xy/2016xy/1/low.png","https://assets.tcgdex.net/en/xy/2016xy/1/high.webp"
"card_prints","1468fda4-d9a7-46a3-b2d6-f6d2f39aaae1","Torchic","2","2016xy","https://assets.tcgdex.net/en/xy/2016xy/2/high.png","https://assets.tcgdex.net/en/xy/2016xy/2/low.png","https://assets.tcgdex.net/en/xy/2016xy/2/high.webp"
"card_prints","01bd5032-0fc5-4124-ae8d-2d9787c89a8f","Fennekin","3","2016xy","https://assets.tcgdex.net/en/xy/2016xy/3/high.png","https://assets.tcgdex.net/en/xy/2016xy/3/low.png","https://assets.tcgdex.net/en/xy/2016xy/3/high.webp"
"card_prints","37dcd0dd-cf92-4f92-a0b0-da2b5121a5e2","Magikarp","4","2016xy","https://assets.tcgdex.net/en/xy/2016xy/4/high.png","https://assets.tcgdex.net/en/xy/2016xy/4/low.png","https://assets.tcgdex.net/en/xy/2016xy/4/high.webp"
"card_prints","4c9b7bae-6d60-467d-bb30-d31ba9cf6d20","Totodile","5","2016xy","https://assets.tcgdex.net/en/xy/2016xy/5/high.png","https://assets.tcgdex.net/en/xy/2016xy/5/low.png","https://assets.tcgdex.net/en/xy/2016xy/5/high.webp"
"card_prints","aa5f816d-d507-476e-bfbf-a179f7f38de6","Pikachu","6","2016xy","https://assets.tcgdex.net/en/xy/2016xy/6/high.png","https://assets.tcgdex.net/en/xy/2016xy/6/low.png","https://assets.tcgdex.net/en/xy/2016xy/6/high.webp"
"card_prints","12c6ca21-925d-45a5-8e91-df0286dec3b2","Scraggy","7","2016xy","https://assets.tcgdex.net/en/xy/2016xy/7/high.png","https://assets.tcgdex.net/en/xy/2016xy/7/low.png","https://assets.tcgdex.net/en/xy/2016xy/7/high.webp"
"card_prints","b52ac085-0b8b-4c9b-b0c0-9a1165190198","Jigglypuff","8","2016xy","https://assets.tcgdex.net/en/xy/2016xy/8/high.png","https://assets.tcgdex.net/en/xy/2016xy/8/low.png","https://assets.tcgdex.net/en/xy/2016xy/8/high.webp"
"card_prints","56902e29-7147-48c2-b25d-ac88e74b49ed","Togepi","9","2016xy","https://assets.tcgdex.net/en/xy/2016xy/9/high.png","https://assets.tcgdex.net/en/xy/2016xy/9/low.png","https://assets.tcgdex.net/en/xy/2016xy/9/high.webp"
"card_prints","3346f37f-41b5-473f-a720-184592dae83d","Dedenne","10","2016xy","https://assets.tcgdex.net/en/xy/2016xy/10/high.png","https://assets.tcgdex.net/en/xy/2016xy/10/low.png","https://assets.tcgdex.net/en/xy/2016xy/10/high.webp"
"card_prints","6c379286-2ac9-4d2c-a5e4-862ff752bc2d","Meowth","11","2016xy","https://assets.tcgdex.net/en/xy/2016xy/11/high.png","https://assets.tcgdex.net/en/xy/2016xy/11/low.png","https://assets.tcgdex.net/en/xy/2016xy/11/high.webp"
"card_prints","95c475d9-6c8d-4229-a294-49c11cd0b246","Eevee","12","2016xy","https://assets.tcgdex.net/en/xy/2016xy/12/high.png","https://assets.tcgdex.net/en/xy/2016xy/12/low.png","https://assets.tcgdex.net/en/xy/2016xy/12/high.webp"
"card_prints","122410b5-25d9-42ca-893c-3ccdbc3926d3","Naganadel GX","SM125","smp","https://assets.tcgdex.net/en/sm/smp/SM125/high.png","https://assets.tcgdex.net/en/sm/smp/SM125/low.png","https://assets.tcgdex.net/en/sm/smp/SM125/high.webp"
"card_prints","37890f97-9c30-4d7a-92fe-e9e32fd0ecee","Latias","SM135","smp","https://assets.tcgdex.net/en/sm/smp/SM135/high.png","https://assets.tcgdex.net/en/sm/smp/SM135/low.png","https://assets.tcgdex.net/en/sm/smp/SM135/high.webp"
"card_prints","6d3aa703-b65a-4dcf-87b4-b9dc12538d95","Latios","SM136","smp","https://assets.tcgdex.net/en/sm/smp/SM136/high.png","https://assets.tcgdex.net/en/sm/smp/SM136/low.png","https://assets.tcgdex.net/en/sm/smp/SM136/high.webp"
"card_prints","04c0885a-ba92-4a80-9826-ee33d64dcf70","Articuno","SM144","smp","https://assets.tcgdex.net/en/sm/smp/SM144/high.png","https://assets.tcgdex.net/en/sm/smp/SM144/low.png","https://assets.tcgdex.net/en/sm/smp/SM144/high.webp"
"card_prints","966f0d9d-7554-4869-bfde-36f578de191b","Leafeon GX","SM146","smp","https://assets.tcgdex.net/en/sm/smp/SM146/high.png","https://assets.tcgdex.net/en/sm/smp/SM146/low.png","https://assets.tcgdex.net/en/sm/smp/SM146/high.webp"
"card_prints","f32dd01b-af54-426c-b827-77bee2dbbd2c","Glaceon GX","SM147","smp","https://assets.tcgdex.net/en/sm/smp/SM147/high.png","https://assets.tcgdex.net/en/sm/smp/SM147/low.png","https://assets.tcgdex.net/en/sm/smp/SM147/high.webp"
"card_prints","e3de6317-2a0f-4919-8190-ce89626564bb","Kingdra GX","SM155","smp","https://assets.tcgdex.net/en/sm/smp/SM155/high.png","https://assets.tcgdex.net/en/sm/smp/SM155/low.png","https://assets.tcgdex.net/en/sm/smp/SM155/high.webp"
"card_prints","0ab9be24-846f-442b-92e7-ae22f32f3a3e","Dragonite GX","SM156","smp","https://assets.tcgdex.net/en/sm/smp/SM156/high.png","https://assets.tcgdex.net/en/sm/smp/SM156/low.png","https://assets.tcgdex.net/en/sm/smp/SM156/high.webp"
"card_prints","b03f7afc-1895-4063-9b76-cd13ed34c692","Celebi & Venusaur GX","SM167","smp","https://assets.tcgdex.net/en/sm/smp/SM167/high.png","https://assets.tcgdex.net/en/sm/smp/SM167/low.png","https://assets.tcgdex.net/en/sm/smp/SM167/high.webp"
"card_prints","14c5e94f-c485-4177-a193-7d712863070d","Pikachu & Zekrom GX","SM168","smp","https://assets.tcgdex.net/en/sm/smp/SM168/high.png","https://assets.tcgdex.net/en/sm/smp/SM168/low.png","https://assets.tcgdex.net/en/sm/smp/SM168/high.webp"
"card_prints","6f3928db-9fc7-403a-8eab-c714cae3f217","Eevee & Snorlax GX","SM169","smp","https://assets.tcgdex.net/en/sm/smp/SM169/high.png","https://assets.tcgdex.net/en/sm/smp/SM169/low.png","https://assets.tcgdex.net/en/sm/smp/SM169/high.webp"
"card_prints","ee706315-d945-4a21-9308-ca0729ba9b75","Detective Pikachu","SM170","smp","https://assets.tcgdex.net/en/sm/smp/SM170/high.png","https://assets.tcgdex.net/en/sm/smp/SM170/low.png","https://assets.tcgdex.net/en/sm/smp/SM170/high.webp"
"card_prints","b35e1a64-3c21-4b41-9f5a-d9d8443b5dbd","Volcanion","SM179","smp","https://assets.tcgdex.net/en/sm/smp/SM179/high.png","https://assets.tcgdex.net/en/sm/smp/SM179/low.png","https://assets.tcgdex.net/en/sm/smp/SM179/high.webp"
"card_prints","f8a96aa7-5820-4fab-ab77-5f2679a13194","Stakataka","SM180","smp","https://assets.tcgdex.net/en/sm/smp/SM180/high.png","https://assets.tcgdex.net/en/sm/smp/SM180/low.png","https://assets.tcgdex.net/en/sm/smp/SM180/high.webp"
"card_prints","c755bc86-cd1f-4902-9908-fdf4e21b021d","Melmetal","SM181","smp","https://assets.tcgdex.net/en/sm/smp/SM181/high.png","https://assets.tcgdex.net/en/sm/smp/SM181/low.png","https://assets.tcgdex.net/en/sm/smp/SM181/high.webp"
"card_prints","0570b29b-cfd0-4a97-b0ce-bf9a57680784","Persian","SM182","smp","https://assets.tcgdex.net/en/sm/smp/SM182/high.png","https://assets.tcgdex.net/en/sm/smp/SM182/low.png","https://assets.tcgdex.net/en/sm/smp/SM182/high.webp"
"card_prints","a79d547c-a400-4d9d-8ee9-260b15a7daf4","Pikachu","SM183","smp","https://assets.tcgdex.net/en/sm/smp/SM183/high.png","https://assets.tcgdex.net/en/sm/smp/SM183/low.png","https://assets.tcgdex.net/en/sm/smp/SM183/high.webp"
"card_prints","2a009fd8-c15e-4ab2-aab7-2b41357e8443","Eevee","SM184","smp","https://assets.tcgdex.net/en/sm/smp/SM184/high.png","https://assets.tcgdex.net/en/sm/smp/SM184/low.png","https://assets.tcgdex.net/en/sm/smp/SM184/high.webp"
"card_prints","64baf7da-706e-4627-8470-45af9d612a29","Typhlosion","SM185","smp","https://assets.tcgdex.net/en/sm/smp/SM185/high.png","https://assets.tcgdex.net/en/sm/smp/SM185/low.png","https://assets.tcgdex.net/en/sm/smp/SM185/high.webp"
"card_prints","3b70e830-857e-4345-af7b-ae1fabc6aebd","Flareon","SM186","smp","https://assets.tcgdex.net/en/sm/smp/SM186/high.png","https://assets.tcgdex.net/en/sm/smp/SM186/low.png","https://assets.tcgdex.net/en/sm/smp/SM186/high.webp"
"card_prints","e60244d7-eb01-473a-8c90-aa61d0ab9965","Kangaskhan GX","SM188","smp","https://assets.tcgdex.net/en/sm/smp/SM188/high.png","https://assets.tcgdex.net/en/sm/smp/SM188/low.png","https://assets.tcgdex.net/en/sm/smp/SM188/high.webp"
"card_prints","6b72f257-b966-412f-95bc-92a779abd5eb","Blastoise GX","SM189","smp","https://assets.tcgdex.net/en/sm/smp/SM189/high.png","https://assets.tcgdex.net/en/sm/smp/SM189/low.png","https://assets.tcgdex.net/en/sm/smp/SM189/high.webp"
"card_prints","c5ddb1bc-b281-4329-a469-e23235d236ee","Detective Pikachu","SM190","smp","https://assets.tcgdex.net/en/sm/smp/SM190/high.png","https://assets.tcgdex.net/en/sm/smp/SM190/low.png","https://assets.tcgdex.net/en/sm/smp/SM190/high.webp"
"card_prints","d440b9d5-58f2-449f-b23d-2ecbbed0e771","Mewtwo & Mew GX","SM191","smp","https://assets.tcgdex.net/en/sm/smp/SM191/high.png","https://assets.tcgdex.net/en/sm/smp/SM191/low.png","https://assets.tcgdex.net/en/sm/smp/SM191/high.webp"
"card_prints","03c22cba-298a-4f1e-b1a3-0d3484994d21","Lucario & Melmetal GX","SM192","smp","https://assets.tcgdex.net/en/sm/smp/SM192/high.png","https://assets.tcgdex.net/en/sm/smp/SM192/low.png","https://assets.tcgdex.net/en/sm/smp/SM192/high.webp"
"card_prints","d2289da2-de3e-4851-aab5-c219fe2045a6","Garchomp & Giratina GX","SM193","smp","https://assets.tcgdex.net/en/sm/smp/SM193/high.png","https://assets.tcgdex.net/en/sm/smp/SM193/low.png","https://assets.tcgdex.net/en/sm/smp/SM193/high.webp"
"card_prints","d257b289-9f5f-40b1-be3a-bcdfbf0ad931","Detective Pikachu","SM194","smp","https://assets.tcgdex.net/en/sm/smp/SM194/high.png","https://assets.tcgdex.net/en/sm/smp/SM194/low.png","https://assets.tcgdex.net/en/sm/smp/SM194/high.webp"
"card_prints","2db2b6bb-00af-4471-9a1e-8a761e2ef9a6","Charizard GX","SM195","smp","https://assets.tcgdex.net/en/sm/smp/SM195/high.png","https://assets.tcgdex.net/en/sm/smp/SM195/low.png","https://assets.tcgdex.net/en/sm/smp/SM195/high.webp"
"card_prints","c305dd58-73fc-4d30-bb4d-bc242877b288","Mewtwo GX","SM196","smp","https://assets.tcgdex.net/en/sm/smp/SM196/high.png","https://assets.tcgdex.net/en/sm/smp/SM196/low.png","https://assets.tcgdex.net/en/sm/smp/SM196/high.webp"
"card_prints","c57f7764-ff59-46f0-b43f-73fd7d723879","Greninja GX","SM197","smp","https://assets.tcgdex.net/en/sm/smp/SM197/high.png","https://assets.tcgdex.net/en/sm/smp/SM197/low.png","https://assets.tcgdex.net/en/sm/smp/SM197/high.webp"
"card_prints","f59307f5-606c-4d56-a527-acc9415b4242","Bulbasaur","SM198","smp","https://assets.tcgdex.net/en/sm/smp/SM198/high.png","https://assets.tcgdex.net/en/sm/smp/SM198/low.png","https://assets.tcgdex.net/en/sm/smp/SM198/high.webp"
"card_prints","be4de315-039d-476c-b045-dc2199a03935","Psyduck","SM199","smp","https://assets.tcgdex.net/en/sm/smp/SM199/high.png","https://assets.tcgdex.net/en/sm/smp/SM199/low.png","https://assets.tcgdex.net/en/sm/smp/SM199/high.webp"
"card_prints","576d91b9-73d0-4461-9bcc-45ff9bec6b1d","Snubbull","SM200","smp","https://assets.tcgdex.net/en/sm/smp/SM200/high.png","https://assets.tcgdex.net/en/sm/smp/SM200/low.png","https://assets.tcgdex.net/en/sm/smp/SM200/high.webp"
"card_prints","c6ab1ed8-35c1-4bb0-a0fc-7fbbc0a5f485","Buzzwole","SM218","smp","https://assets.tcgdex.net/en/sm/smp/SM218/high.png","https://assets.tcgdex.net/en/sm/smp/SM218/low.png","https://assets.tcgdex.net/en/sm/smp/SM218/high.webp"
"card_prints","753d1567-5aa6-4050-8489-e4a71c4138f9","Entei","SM219","smp","https://assets.tcgdex.net/en/sm/smp/SM219/high.png","https://assets.tcgdex.net/en/sm/smp/SM219/low.png","https://assets.tcgdex.net/en/sm/smp/SM219/high.webp"
"card_prints","b616d995-8e76-44c7-8a25-ae94250d2d67","Phione","SM220","smp","https://assets.tcgdex.net/en/sm/smp/SM220/high.png","https://assets.tcgdex.net/en/sm/smp/SM220/low.png","https://assets.tcgdex.net/en/sm/smp/SM220/high.webp"
"card_prints","1d9f07e1-b446-450b-9691-16d2dae6f7a8","Blacephalon","SM221","smp","https://assets.tcgdex.net/en/sm/smp/SM221/high.png","https://assets.tcgdex.net/en/sm/smp/SM221/low.png","https://assets.tcgdex.net/en/sm/smp/SM221/high.webp"
"card_prints","a41a6b9c-693c-4ed0-9bb9-24c4a25434bc","Mismagius","SM222","smp","https://assets.tcgdex.net/en/sm/smp/SM222/high.png","https://assets.tcgdex.net/en/sm/smp/SM222/low.png","https://assets.tcgdex.net/en/sm/smp/SM222/high.webp"
"card_prints","19b22914-d2a6-4720-8e60-e516df94b7f2","Terrakion","SM223","smp","https://assets.tcgdex.net/en/sm/smp/SM223/high.png","https://assets.tcgdex.net/en/sm/smp/SM223/low.png","https://assets.tcgdex.net/en/sm/smp/SM223/high.webp"
"card_prints","1b4ad015-a26a-4b1c-86ae-67d14120eb34","Celebi","SM224","smp","https://assets.tcgdex.net/en/sm/smp/SM224/high.png","https://assets.tcgdex.net/en/sm/smp/SM224/low.png","https://assets.tcgdex.net/en/sm/smp/SM224/high.webp"
"card_prints","d1ed9c29-f9ed-4ffb-995f-9adc2f9f2346","Victini","SM225","smp","https://assets.tcgdex.net/en/sm/smp/SM225/high.png","https://assets.tcgdex.net/en/sm/smp/SM225/low.png","https://assets.tcgdex.net/en/sm/smp/SM225/high.webp"
"card_prints","c111c7c3-27af-4dd9-9efa-bab4c6229a45","Charizard","SM226","smp","https://assets.tcgdex.net/en/sm/smp/SM226/high.png","https://assets.tcgdex.net/en/sm/smp/SM226/low.png","https://assets.tcgdex.net/en/sm/smp/SM226/high.webp"
"card_prints","4ae0dcfa-ed6c-433e-91c2-05280433ded2","Pikachu","SM227","smp","https://assets.tcgdex.net/en/sm/smp/SM227/high.png","https://assets.tcgdex.net/en/sm/smp/SM227/low.png","https://assets.tcgdex.net/en/sm/smp/SM227/high.webp"
"card_prints","0be6e6b5-1cca-446d-a707-66cd0cc4f672","Armored Mewtwo","SM228","smp","https://assets.tcgdex.net/en/sm/smp/SM228/high.png","https://assets.tcgdex.net/en/sm/smp/SM228/low.png","https://assets.tcgdex.net/en/sm/smp/SM228/high.webp"
"card_prints","9c6a3250-3166-403a-8851-85f3f79238ac","Venusaur & Snivy GX","SM229","smp","https://assets.tcgdex.net/en/sm/smp/SM229/high.png","https://assets.tcgdex.net/en/sm/smp/SM229/low.png","https://assets.tcgdex.net/en/sm/smp/SM229/high.webp"
"card_prints","7a2475e6-7d85-4277-b44f-77c1709cc3c0","Charizard & Braixen GX","SM230","smp","https://assets.tcgdex.net/en/sm/smp/SM230/high.png","https://assets.tcgdex.net/en/sm/smp/SM230/low.png","https://assets.tcgdex.net/en/sm/smp/SM230/high.webp"
"card_prints","a366c7c4-1349-4fc3-ad3a-f2409c88fb94","Champions Festival","SM231","smp","https://assets.tcgdex.net/en/sm/smp/SM231/high.png","https://assets.tcgdex.net/en/sm/smp/SM231/low.png","https://assets.tcgdex.net/en/sm/smp/SM231/high.webp"
"card_prints","b4814985-96fe-4bd6-8670-dfd1fd50fe0e","Pikachu GX","SM232","smp","https://assets.tcgdex.net/en/sm/smp/SM232/high.png","https://assets.tcgdex.net/en/sm/smp/SM232/low.png","https://assets.tcgdex.net/en/sm/smp/SM232/high.webp"
"card_prints","a8badfb2-a0bc-4aa0-b5a8-d904e1ae3247","Eevee GX","SM233","smp","https://assets.tcgdex.net/en/sm/smp/SM233/high.png","https://assets.tcgdex.net/en/sm/smp/SM233/low.png","https://assets.tcgdex.net/en/sm/smp/SM233/high.webp"
"card_prints","6efc10b5-126f-4af6-8bab-25761417167d","Pikachu","SM234","smp","https://assets.tcgdex.net/en/sm/smp/SM234/high.png","https://assets.tcgdex.net/en/sm/smp/SM234/low.png","https://assets.tcgdex.net/en/sm/smp/SM234/high.webp"
"card_prints","a06445b1-74f0-4526-84f1-31a76b3f893c","Eevee","SM235","smp","https://assets.tcgdex.net/en/sm/smp/SM235/high.png","https://assets.tcgdex.net/en/sm/smp/SM235/low.png","https://assets.tcgdex.net/en/sm/smp/SM235/high.webp"
"card_prints","d71fc026-f523-453b-813b-a53df9855810","Alolan Sandslash GX","SM236","smp","https://assets.tcgdex.net/en/sm/smp/SM236/high.png","https://assets.tcgdex.net/en/sm/smp/SM236/low.png","https://assets.tcgdex.net/en/sm/smp/SM236/high.webp"
"card_prints","0e893dab-17fa-4ffd-934f-0e19e09569ce","Leafeon","SM237","smp","https://assets.tcgdex.net/en/sm/smp/SM237/high.png","https://assets.tcgdex.net/en/sm/smp/SM237/low.png","https://assets.tcgdex.net/en/sm/smp/SM237/high.webp"
"card_prints","49634b21-8fbe-44db-b924-fec13a6222a3","Glaceon","SM238","smp","https://assets.tcgdex.net/en/sm/smp/SM238/high.png","https://assets.tcgdex.net/en/sm/smp/SM238/low.png","https://assets.tcgdex.net/en/sm/smp/SM238/high.webp"
"card_prints","a0be068c-4668-4a52-bb26-6d9a53700a77","Carracosta GX","SM239","smp","https://assets.tcgdex.net/en/sm/smp/SM239/high.png","https://assets.tcgdex.net/en/sm/smp/SM239/low.png","https://assets.tcgdex.net/en/sm/smp/SM239/high.webp"
"card_prints","6623e0b2-4429-4c82-aba2-eb9ee5cfe2a6","Espeon & Deoxys GX","SM240","smp","https://assets.tcgdex.net/en/sm/smp/SM240/high.png","https://assets.tcgdex.net/en/sm/smp/SM240/low.png","https://assets.tcgdex.net/en/sm/smp/SM240/high.webp"
"card_prints","6b8672d1-071c-42a1-809d-4cdc1e6761b3","Umbreon & Darkrai GX","SM241","smp","https://assets.tcgdex.net/en/sm/smp/SM241/high.png","https://assets.tcgdex.net/en/sm/smp/SM241/low.png","https://assets.tcgdex.net/en/sm/smp/SM241/high.webp"
"card_prints","f70e0b5c-15d5-469f-aeab-fd4175eab012","Eevee GX","SM242","smp","https://assets.tcgdex.net/en/sm/smp/SM242/high.png","https://assets.tcgdex.net/en/sm/smp/SM242/low.png","https://assets.tcgdex.net/en/sm/smp/SM242/high.webp"
"card_prints","fe44b3cf-24ed-481c-9bd3-bd7ed2812f57","Regigigas","SM243","smp","https://assets.tcgdex.net/en/sm/smp/SM243/high.png","https://assets.tcgdex.net/en/sm/smp/SM243/low.png","https://assets.tcgdex.net/en/sm/smp/SM243/high.webp"
"card_prints","d2402273-20cc-4b77-bb29-3d44ed5650f2","Aipom","SM244","smp","https://assets.tcgdex.net/en/sm/smp/SM244/high.png","https://assets.tcgdex.net/en/sm/smp/SM244/low.png","https://assets.tcgdex.net/en/sm/smp/SM244/high.webp"
"card_prints","8e61072a-82b3-45cd-8836-44b62f226ab8","Zoroark","SM89","smp","https://assets.tcgdex.net/en/sm/smp/SM89/high.png","https://assets.tcgdex.net/en/sm/smp/SM89/low.png","https://assets.tcgdex.net/en/sm/smp/SM89/high.webp"
"card_prints","cf2bfc24-b5dc-4a2c-a02a-2ccbc9bffe23","Raichu GX","SM90","smp","https://assets.tcgdex.net/en/sm/smp/SM90/high.png","https://assets.tcgdex.net/en/sm/smp/SM90/low.png","https://assets.tcgdex.net/en/sm/smp/SM90/high.webp"
"card_prints","0ca506e6-a5c8-4290-8da1-e712a560c587","Marshadow","SM93","smp","https://assets.tcgdex.net/en/sm/smp/SM93/high.png","https://assets.tcgdex.net/en/sm/smp/SM93/low.png","https://assets.tcgdex.net/en/sm/smp/SM93/high.webp"
"card_prints","ac547c52-8341-43a4-886d-91015235f287","Hala","143","sm2","https://assets.tcgdex.net/en/sm/sm2/143/high.png","https://assets.tcgdex.net/en/sm/sm2/143/low.png","https://assets.tcgdex.net/en/sm/sm2/143/high.webp"
"card_prints","3bcda5d0-9c51-40d9-bd50-6d9c4d4ba348","Rowlet","1","2017sm","https://assets.tcgdex.net/en/sm/2017sm/1/high.png","https://assets.tcgdex.net/en/sm/2017sm/1/low.png","https://assets.tcgdex.net/en/sm/2017sm/1/high.webp"
"card_prints","5384960e-6fde-4ac3-9973-dd1750df35f4","Grubbin","2","2017sm","https://assets.tcgdex.net/en/sm/2017sm/2/high.png","https://assets.tcgdex.net/en/sm/2017sm/2/low.png","https://assets.tcgdex.net/en/sm/2017sm/2/high.webp"
"card_prints","9ddae207-a0fc-49f5-9524-877c373d859a","Litten","3","2017sm","https://assets.tcgdex.net/en/sm/2017sm/3/high.png","https://assets.tcgdex.net/en/sm/2017sm/3/low.png","https://assets.tcgdex.net/en/sm/2017sm/3/high.webp"
"card_prints","e5bfb314-abed-4ae0-ab69-d6799102b819","Popplio","4","2017sm","https://assets.tcgdex.net/en/sm/2017sm/4/high.png","https://assets.tcgdex.net/en/sm/2017sm/4/low.png","https://assets.tcgdex.net/en/sm/2017sm/4/high.webp"
"card_prints","fdeedb1d-049e-4f45-86d3-d3d8712c7f69","Pikachu","5","2017sm","https://assets.tcgdex.net/en/sm/2017sm/5/high.png","https://assets.tcgdex.net/en/sm/2017sm/5/low.png","https://assets.tcgdex.net/en/sm/2017sm/5/high.webp"
"card_prints","520b191b-9e73-464d-a288-c401edb25552","Cosmog","6","2017sm","https://assets.tcgdex.net/en/sm/2017sm/6/high.png","https://assets.tcgdex.net/en/sm/2017sm/6/low.png","https://assets.tcgdex.net/en/sm/2017sm/6/high.webp"
"card_prints","ab2bb86b-0924-4f2b-9d7f-56bd839c0e57","Crabrawler","7","2017sm","https://assets.tcgdex.net/en/sm/2017sm/7/high.png","https://assets.tcgdex.net/en/sm/2017sm/7/low.png","https://assets.tcgdex.net/en/sm/2017sm/7/high.webp"
"card_prints","65b646c6-5716-4c8d-a1b8-ff24ee6ec3ef","Alolan Meowth","8","2017sm","https://assets.tcgdex.net/en/sm/2017sm/8/high.png","https://assets.tcgdex.net/en/sm/2017sm/8/low.png","https://assets.tcgdex.net/en/sm/2017sm/8/high.webp"
"card_prints","bfeada18-a5ef-440d-8b1e-fd486fd2aff4","Alolan Diglett","9","2017sm","https://assets.tcgdex.net/en/sm/2017sm/9/high.png","https://assets.tcgdex.net/en/sm/2017sm/9/low.png","https://assets.tcgdex.net/en/sm/2017sm/9/high.webp"
"card_prints","e1ae0938-2647-4e22-a289-2e4bc443288d","Cutiefly","10","2017sm","https://assets.tcgdex.net/en/sm/2017sm/10/high.png","https://assets.tcgdex.net/en/sm/2017sm/10/low.png","https://assets.tcgdex.net/en/sm/2017sm/10/high.webp"
"card_prints","3091dfc7-a639-46ba-be23-b09566a6936f","Pikipek","11","2017sm","https://assets.tcgdex.net/en/sm/2017sm/11/high.png","https://assets.tcgdex.net/en/sm/2017sm/11/low.png","https://assets.tcgdex.net/en/sm/2017sm/11/high.webp"
"card_prints","ff3fc4a1-7571-4769-9dce-fd7a0895f4d2","Yungoos","12","2017sm","https://assets.tcgdex.net/en/sm/2017sm/12/high.png","https://assets.tcgdex.net/en/sm/2017sm/12/low.png","https://assets.tcgdex.net/en/sm/2017sm/12/high.webp"
"card_prints","23d331aa-2ef1-4582-8022-7455e348e2db","Bulbasaur","1","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/1/high.png","https://assets.tcgdex.net/en/sm/sm3.5/1/low.png","https://assets.tcgdex.net/en/sm/sm3.5/1/high.webp"
"card_prints","68029e30-bb09-4a0c-a517-f40809c051b2","Ivysaur","2","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/2/high.png","https://assets.tcgdex.net/en/sm/sm3.5/2/low.png","https://assets.tcgdex.net/en/sm/sm3.5/2/high.webp"
"card_prints","5b4ad853-569f-42e7-93b2-5e1336510d70","Venusaur","3","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/3/high.png","https://assets.tcgdex.net/en/sm/sm3.5/3/low.png","https://assets.tcgdex.net/en/sm/sm3.5/3/high.webp"
"card_prints","05688770-1d19-4a79-9382-0614bf772445","Shroomish","4","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/4/high.png","https://assets.tcgdex.net/en/sm/sm3.5/4/low.png","https://assets.tcgdex.net/en/sm/sm3.5/4/high.webp"
"card_prints","92e7cbc9-2ae9-4e52-a20c-e86251f015bc","Breloom","5","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/5/high.png","https://assets.tcgdex.net/en/sm/sm3.5/5/low.png","https://assets.tcgdex.net/en/sm/sm3.5/5/high.webp"
"card_prints","9e3b7366-5f0b-4cc9-a18a-6091c13f788a","Carnivine","6","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/6/high.png","https://assets.tcgdex.net/en/sm/sm3.5/6/low.png","https://assets.tcgdex.net/en/sm/sm3.5/6/high.webp"
"card_prints","f94172d9-4e53-4771-bbc0-322955889c86","Shaymin","7","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/7/high.png","https://assets.tcgdex.net/en/sm/sm3.5/7/low.png","https://assets.tcgdex.net/en/sm/sm3.5/7/high.webp"
"card_prints","a22762e7-f300-4f09-b6fb-49984151bd5b","Virizion","8","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/8/high.png","https://assets.tcgdex.net/en/sm/sm3.5/8/low.png","https://assets.tcgdex.net/en/sm/sm3.5/8/high.webp"
"card_prints","341b7244-c782-4e20-a15f-355245c0ca75","Shining Genesect","9","sm3.5","https://assets.tcgdex.net/en/sm/sm3.5/9/high.png","https://assets.tcgdex.net/en/sm/sm3.5/9/low.png","https://assets.tcgdex.net/en/sm/sm3.5/9/high.webp"
